Player unique ID,Player nickname,Player dani rank,Player quantitative skill,Player ceiling skill,Player peak skill,Player contribution to model training,Player diligence rate,Player IR sources
203,未難,★★/-,2.760777818015245,3.17487550891384,4.249533721808841,0.020869646516757132,0.02161219907292872,lr2
5540f955-cd70-4621-92d6-4c191bb4f539,onlooker,,2.7588219063645907,3.0481226002459785,2.7588219063645907,0.1544012381472367,0.32396216434816844,minir
144641,11点姉貴,-/-,2.758719719273926,2.597099457220591,3.806297923891957,0.004416998896445081,0.01163363150373459,lr2
c70ac61b-98b4-45e8-8b02-5ceae4d754c5,tor0ku,,2.7519422886203193,2.607455353491947,2.7519422886203193,0.023030444251985423,0.0386652134593604,minir
6ff4a3e0-3764-464e-ba27-37e10197ee2a,たあぼう,,2.751072956153948,2.760893012093475,3.9869237380617784,0.01291409586098944,0.02363417038431024,minir
63250,mingdaeFan,★★/-,2.7457425334896803,3.0873470125706115,3.995740150545484,0.004885505798610128,0.007577136542482219,lr2
179404,Lumis,★★/-,2.745556297021151,2.887135971605835,4.147696073621077,0.002578610770830035,0.0054742315501161215,lr2
621d8ddf-0eb7-4b65-aefc-d7fb10bca8af,冷泉院桐香,,2.7435812973145373,3.661565421664433,2.7435812973145373,0.1319204426258589,0.38594734543634834,minir
54331,JMJ,★★/★01,2.7399468768896984,2.7126444267512153,4.226119317447239,0.018472234007060565,0.020722018944790508,lr2
61019,もにもに,★★/-,2.7383190586824284,2.869440024002476,3.9325479636491627,0.01839413931843042,0.019663447499629207,lr2
44136,○ω○,(^^)/-,2.7382356398731194,3.138093508507412,4.258214653917538,0.012779700761391947,0.014072240496003457,lr2
136116,tobybm,★★/-,2.7346975134448317,1.4130525483927907,4.652302677286962,0.004299951616917758,0.0053931906978610545,lr2
133221,karlim,★★/-,2.7343615845938425,2.9494594207038154,3.977098262611651,0.004125373070498854,0.007418144686788252,lr2
b58907f2-5218-40f1-a99b-95c0ccf620c5,dewero,,2.722526709751336,3.6335802085148186,2.722526709751336,0.14381042800014057,0.4181084090995558,minir
40552,NONNKE,★★/★09,2.7202139318385234,2.0998162381224907,4.612679885277136,0.011685737629204662,0.019035226486495846,lr2
189001,,-/-,2.7136803596535133,2.748013522553276,4.216976660154493,0.004661371050358569,0.009552792911325141,lr2
130290,KBが不利,★★/-,2.706208744709512,2.2573369945119826,4.551948436621235,0.0040189556730228036,0.008312200380252353,lr2
187375,catkgf_,★★/-,2.702352648063717,2.6789363924955003,3.900501655226796,0.011588936746774399,0.015014468427410423,lr2
53819,にぇ,★★/★09,2.701213215354478,2.7863060021485704,3.8078378862292603,0.015199469100475753,0.020113540217606057,lr2
56,～●,-/-,2.697491892440546,2.432751573877147,4.019098830323785,0.004546851384812938,0.00927189695518544,lr2
154632,loser,-/-,2.6908236712229514,2.7395154013801335,2.6908236712229514,0.04203922218996543,0.12260065659246955,lr2
1569,kireji,★★/-,2.683639938187917,3.1249841387295616,3.993323528762592,0.010170961314694768,0.014442853034299458,"lr2,tachi"
23712,V,-/-,2.67997232365186,2.6885305401495447,3.875008615691365,0.01995877746607925,0.03269187862509798,lr2
183290,ichiran,-/-,2.6752192545929794,2.6197418605939435,3.8484729088853027,0.0038629959638017066,0.011013382555126188,lr2
170138,なかむん,★★/-,2.6737734414237724,3.1987368104410328,4.022227607541843,0.0015050402757185203,0.003264214484106724,lr2
69450,ストレッチ,-/-,2.6634170123294365,2.659521820669427,2.6634170123294365,0.013111438967998457,0.03605764204368072,lr2
50942,zindy,(^^)/-,2.6611558020396324,3.426456888226956,4.185028964773222,0.0018213645837093532,0.0032646262568692837,lr2
6533,みかん,★★/-,2.6600429180606517,2.6891370637947496,3.891055553243411,0.011159207487755793,0.017208112536716197,lr2
162888,011018,★★/-,2.659772223320583,2.7536409315695853,3.9459912612471917,0.0030634151909440838,0.008668295702418822,lr2
179960,mkyrkm,★09/-,2.6594686779503487,2.696880359829164,3.80774249801552,0.005946206045568344,0.009649224584204055,lr2
43310,えいじす,★★/-,2.651167151917374,3.0183778528531304,3.9917428075346852,0.011693465953065698,0.012626382268646817,lr2
138185,真紅たん,★★/☆08,2.650737893972649,2.6277739250210623,3.943598899511586,0.018696095829107775,0.023758672138823548,lr2
283,Rb_Drache,,2.6494422507023305,2.214760619126793,4.236630792538202,0.011956860567307565,0.016319063888528048,"lr2,tachi"
87756,本田珠輝,★★/-,2.6490727859404,3.2674274269973957,4.084135778358594,0.010465477997034922,0.011784436632682247,lr2
