Song Title,Song MD5 hash,Song difficulty,Song-wise discrimination,Song-wise EASY-clear difficulty,Song-wise HARD-clear difficulty
ｑａяσｌГФ｜ ΣθгＬｐ [Silencer],258d892b6c9d8e6ebec6c1d9763eb026,sl7,2.547737949565896,-1.1102802486223105,0.022406976991554212
Ｍ （さぁ、どうしようかアナザー）,b8aa56e5362cc0a6b78471f98305e143,★6,2.8322493622481213,-1.2810368475745524,-0.35136674462632594
ＤＱⅢ　Battle -Normal-,389bab124af9fa4fa5ebccf1b99a9ff5,★9,3.5225572091506274,-0.761014588420954,-0.1552404444179233
ＤＱⅢ　Battle -Hyper-,a98602c097e7bc03f024bac1c551def0,★13,4.4858526879030425,0.10916091626445408,0.39941796458558043
ＤＱⅢ　Battle -Another-,bb039ac3a3d097d69569f44e0ac80b09,★20,5.301160767478905,0.8503999578151465,1.0994994543953625
４２２ [Mild],bd525b78193c061bd887a18e0ad3c6cc,sl3,2.0832823555447697,-1.6765381032159643,-0.8205314928267675
４２２ [MAPLE],68a5a6f1936b79254e046f4500931b26,sn6,1.793279042313459,2.3041898931778495,3.616615439778712
４２２ [Cupido],0397367543e53c1aa02daa037d886b99,st9,3.492100821908939,2.5116482660732173,3.7495829532426215
／^o^＼ -サファリパーク-,5b449f55589dfb927ca0cd614b175045,★12,3.6174021914220655,-0.22565229548665747,0.2012675346793093
＊CinnamoN＊,a417276a7ddac91a97e6bc884f1901f2,sl4,2.0142421958362173,-1.5370423740109667,-0.4789295488188487
！？ -Despair-,a597752081cb02d716d0ed1e16f6a158,st1,4.156496641619251,1.0228133589071933,1.5511552544829814
黯,fcb586590be9fb5c38c829c8ec114769,★13,2.984444079349786,-0.07383804852094683,1.1196942255464615
黯,547a2c367b5f96eff38e55a5ad34edb4,★★4,4.175330069503849,2.1696023639470106,2.937886627819375
黒黒 [Obsidian],730dc7b76b74acefb16cf2b47c731cfb,st4,2.431363436219767,1.3075378569527296,2.42689562337808
黒黒 [C ball],f52169456a1eaf2d335421c81cd1992f,st10,3.657494594397286,3.333712270064809,3.8565265506039026
黒鳶～こくえん～ [寛文模様],275df7237fb43091ee19ecc20f6ed606,st9,4.6349921791691004,2.685504097709851,3.863081478855461
黒猫円舞曲 [7key_EXTREME],fa9d4943655fd0b984d7adf7002d063f,★12,3.6957375612393433,0.0014964173070639972,0.6487939700410752
黒い絵 (MAS-B),583a5917b490dd2fba72f1df7b1bcaaf,sl4,2.2382035687769273,-1.4865695701225508,-0.4949389957070688
黄泉比良坂 [depravity],12da4c3c45dae964ec16638cd3e6d5d7,sl5,2.294597752626286,-1.16942024431635,-0.5461574936731763
黄昏のメロディア [黄泉の歌],749d0e7676dff38580f1db98db8d8f65,st3,3.5391428979550765,1.1808752513372907,1.7353185463989138
黄昏のメロディア [久遠],a6990a2b6c3a65e86b1939a077c42683,st5,2.335340527825987,1.5002329895270676,2.3178450652772087
黄昏のメロディア [トワイライト],24ccef65138cbd461f82780aca4f7e47,sl11,2.7554242684012342,-0.555067558542033,0.6742202494186061
黄昏のメロディア [ANOTHER7],51b5613d5a3b783bc6b8a3bea5e8d7fc,sl0,2.0836557506155176,-2.9315391524507537,-1.9473280294919428
鵬程千世,f29725935e38e8f4b755eee449123ab9,so0,1.2485587563340537,-2.5739825447337674,-0.3924599610597389
鳥の詩 - Euro Techno Mix - [plume],a876f5e44fa63f4b0ec59f0b0b066d8c,sl1,2.368140000843085,-1.878137026285035,-1.255274837485747
魔法少女になるしかねぇ [ワルプルギスの夜],198b8bad9f67cfb3784f2afb9052d193,st5,4.152251693526279,1.794896210175763,2.9582953887489474
魔法でカエルになっちゃったみたい！ [茹でガエル],aaacaf55f87a99f832bf8ba44127f7f9,sl11,2.520798912243898,-0.05672117169779514,0.5736088980117338
魔女達の舞踏会[HYPER],499edec22a416ce88cc1f7c3a402dff8,★★5,4.496732104931193,2.186899064695817,3.559544187887904
魂姫～たまひめ～ -虐-,54188c995465c15a0e0f44c719cf09d1,st2,4.071241813604237,0.9854260357291682,1.7467443802056628
魂姫～たまひめ～ -狂-,3f053ac90522f242b5e503a8bea8ac16,sl5,2.340239358845039,-1.2323666538110536,-0.386971351031611
骨伝導式幻覚的流儀 [打鍵之流儀],7f5399985f536491a662b9321186d59a,st5,5.296116204742829,2.1886218013671495,2.779984500182933
馴鹿之骸 [x2],9af0353882897252567c09b0844543c5,sl12,4.596814246250348,0.6758600001292108,1.093134048174693
飛翔するG [Leaping T],254a3ee4b73412c40f609107353487f6,st4,4.262184613657359,1.808833471193226,2.389337186484597
飛翔するG,2ba45cc52e41f27999900799203b6935,so6,1.6058112096331316,0.21412374950365715,1.018227271885658
飛燕草 [BITTER],f6d65bda271e1a6cf50fde151b479c97,★2,2.8081949517933738,-2.02713545771101,-1.3811689838037842
飛燕草,ea78eece8c6a01ff9ac2061b35fca615,st10,3.2732587823713257,2.8403209627436663,3.465075104764642
飛燕草,6a927d17f4446acdee365b062c1decb9,sl4,2.304607500467004,-1.4103478523708861,-0.6893118038594891
風雲カラクリ月華城 [INSANE],6dc2e900ae21e4b3804fdb953d1ddcd9,sl4,2.844303764526371,-1.721694178334559,-0.4098344002441251
風時夏 [晴海歌],8a4355653ba3f0b5c437bf0e67761c13,sl10,2.141628106658278,-0.41258721220554445,0.5415915765503125
風時夏 [夏海記],77b284df71745b66f94e71db50961b3b,st4,4.431412053786477,1.5850037503552794,2.376961726053536
風時夏 [SP INSANE],77f6d0521caf22ddc807d28ce09e0997,sl1,2.1579165138208607,-2.4403721593385046,-1.4989933526214643
風塵少女-Wind Rush-(BMS edit)(異次元皆伝),28e3615744d2aba5f388ab4f9ff9014a,★★3,3.5408174839929023,1.5576403963544134,1.6953540311438486
風塵少女-Wind Rush- [INFELNO],b903a2579e150c6687bbe2530a60fa80,st0,4.473362726189683,0.9098334702545953,1.2439221844604893
風仁雷仁 -飄風-,fddf519eb2526cecd828a01bea084728,st7,5.019274991811825,2.3107805328310076,2.800894615106016
風仁雷仁 (可愛さ余って憎さ百倍),c579ab9782a224ea1dd8fe371e1a7424,so11,1.8951013727983097,-0.08625463725345536,1.0076625987182428
風仁雷仁 (EX),b3887714270e28988ce900e4b9300994,★3,2.752867342951073,-2.3296910805547766,-1.3409836929618986
頭文字N（法定速度遵守） [SUPER DRIFT],768cdf22157bfc55ad6033b5c099b5f4,st6,2.7849958778579516,2.1168073795393103,3.037466731052965
音碧のマギア・オムニア [蒼穹],0428101248f61b844c9fff12078c67de,st0,4.014717669908971,0.7597303209779798,1.421231811491501
音碧のマギア・オムニア [MANIAC],0667537412f3a67e74dc4dac75b91f2d,sl8,2.801391033002178,-0.6757591825273419,0.22067118220080334
音碧のマギア・オムニア [INSANE],6c1b6dde4eb9c6fabe5f1ba126e585cf,sl1,2.54554813052866,-2.486823247098826,-1.2730608974713948
音毛本線美蒸酢行 [INSANE],69a0d0d8f0e0037a8b02f12d4457705f,st2,3.577304842201254,1.1059652982245587,2.1015725872108177
音楽（これはひどい）,30df271387cc808230d9093f03f888c6,★★6,4.279701348425819,2.7735221071738523,3.7946751321513847
音弾超人ゴリライザー [ステライザー],0e1e496945f9f1b7b55f46cff48686aa,st0,3.6192865649674686,0.19501685303713517,1.2634727752262476
音弾超人ゴリライザー [サトライザー],22b1a578c70b9d2668e18c31aaba53e4,sl3,2.105423105862514,-2.0924093647750186,-1.219916295320259
非徘徊主義 (-ω-),a3053a25cb3c319260188fff4d006350,sl12,3.5647934684058034,0.38110681454009493,1.0724236786851822
霧雨魔理沙は独りで嘲う [(^^)OVERDRIVE],9f2963c62b959ff2b0204d5d4c1386b5,st5,4.41058532212684,1.6063068618715697,2.5697922084109797
霞桜と花の雨 (Another Edit),41d7e89f8864e57295f5f00b4104bb8f,st0,4.344769363962962,0.6844955925745991,1.4241505147036868
電脳工場宇宙船 [EX],7cbcff1c0b4fb74b2bd4928ca2461fb9,sl9,2.573373908094779,-0.6844207991930037,0.5840658111556923
電波塔 [BAD RECEPTION],420b4d0c965f56cadfcf67df016343f8,st4,4.124334486988465,1.5879462509793747,2.362190809010697
電波塔 [712kHz],fe1a95215519a0467e44950422a9e112,sl1,1.8133788689616124,-2.388049537354751,-1.0985684381889802
零ファイター -Finale-,05ef5a45dedac4b8b840ea737243019d,sn9,2.9161430540432662,2.717901564919995,3.8311050350680578
雪解け色フラワーズ [WHITEOUT],766706da0e9c5fbcc76f421e4ba99cf3,st5,4.779207393426863,2.175454582741031,2.7508583593611284
雪解け色フラワーズ [Defrost],6f4d00fd3c20579595a6f9368b4b1fa5,★3,2.64377582576086,-2.2039363022774365,-1.2541129187841626
雪花,2b7fdd2f5d0babc06cac794d00962167,sl0,1.9166651269793014,-2.45616543536807,-1.7416682211590953
雪色夜望（BMS Edit） [whitest],10b4f116f4f4140ee977e0bdf788e55a,st3,3.271135911179972,1.6059279526809367,1.9136979323256706
雪月風花 ～Silver Moon [SP Another],a29a03a04dad9512a975c453ec0a4f41,sl4,2.2450636523529015,-1.6090172127647344,-0.7786407826775665
雪月風花 ～Silver Moon -Hard-,43d3933e8ff2190fd8154802dcdd6ba8,sl0,1.9761054231786406,-2.616658655321908,-1.7385960472406907
雪月夜鐘 [まだまだ走れます],efa5defcff334b6e382aab26ec375e5a,sl9,2.619100447502467,-0.2662775333288144,0.29673654200293065
雪月夜鐘 [widest],15776e800950c625edcc8a026a482f1c,st4,2.660524534882863,1.338538781567623,1.9795015611435398
雪月夜鐘 [Maniac],2706c01d9cbc702afe0db64d29ab44b5,sl3,1.9065904430256997,-1.3847408901826288,-1.0380222727552013
雪月夜鐘 -Monsther-,4ffc2e2369740ac9d44da39cea5e0224,★4,2.7202824895334885,-2.102070189897735,-1.271976321437588
雪原と少女の冒険 [Insane],8cbb9953cc18436d5991105b6c5de0a6,st1,4.059919275718919,0.7823958870644945,1.393992396247009
雪原 -ASTERIA FIELD mix- [Ain't too proud to rely on!],de59822a0cced8e7f530288fdec2f6f8,st3,3.3851851988893733,1.3112483678441593,1.8758141591576647
雪の少女-MorningDash!Mix- [RuNRuN-EX],bb1f191526ff2ae97fdf274ca33873b8,st4,4.859451441349912,1.6544566334001918,2.2742171682245527
雨色セカイ,bd33cbbb5666976a80d8c27ffa8c0f55,st2,2.764872269359239,0.259554542011827,1.5866634821639367
雨上がりセンセーション [Circumhorizon],ff481b9a016e9c2e3a72787ab14d5c1c,sl5,2.741417158226088,-1.078585902528176,-0.22188679690172186
雨 [anti],b777300efd1fbcdeba8e6ee4ad98a358,st8,2.79916541616255,1.9033646473891457,3.603820418475885
雨 [Hexagon],ce580b56e63cf1667bec9b975911e358,st2,4.513645147467954,1.0916143332225217,1.7957145291274552
隕石の降らない街 -reverie-,f438433fa442598536589422dfb6616d,sl9,2.988059751388475,-0.5445509655854134,0.3406196135386803
隕石の降らない街 -another-,cceb04c9f4f78ab9d3fdf46592ed5784,sl2,2.5353095056296513,-1.8490834856978087,-0.8878362002119032
陽気山脈 [T],333e4aa752e5d2ec1a53e90331c70b13,st9,2.8785963228481872,2.961799756789102,3.9895591821100247
陽気山脈 [INSANE],3f11cc461c5817c400c00c34ab2a1835,sl3,2.3485462886590533,-1.7451933472938215,-0.7467739666666449
闘気に満ちた草原,6e941d565809159e5120aa5a4ee2447b,sl8,2.3987013754674273,-0.5119869090506696,0.5332575383662852
鏡花水月の宵 [INSANE],1ef62e6a2f394038ac95c1b093e83288,st0,3.006185515810838,-0.533546302434478,1.1179252134821396
鏡花水月の宵 [Aestar],ba19c9a41d104406631eb11ffc125bb9,st3,3.36029563376878,1.3411890167929992,2.093905973812995
鍵 [ZOI],f2a2e2642b4e0e2742c2e8c05b5c500d,sl3,2.33812185790432,-1.478312020471977,-0.7574096495716968
銀の風邪,cd04e5f97fff7b0fc1d3f3129c5c3b92,st3,3.646219502282946,1.4910505575284319,2.322899115305178
銀の風 [breath],72760f33e89357d9a720cfd24dd948fa,sl3,2.084452935048443,-1.3695820430028973,-0.6140133659805035
銀の風 [Ominous],b87a05672b6e348a0fdbcdc7457eb34e,st8,3.541742436808494,2.7430428795192094,3.44616476056277
銀の風 [DEATH LABEL],736a66858c05421a99b7832e0898e994,★★4,2.340788605300551,1.7900122623080101,2.2049683427081863
銀の風 [7keyANOTHER+],b93a0519f93b27ee900b7b8fcc3ab86f,★8,3.179823082447981,-0.9333299868695895,-0.7150520295376558
銀の風,63cad21224b1c23518f1f915bf4bebac,★20,4.315547916572187,0.9207712526166719,1.11028717921316
金魚鉢からの脱走 [六鱗],b4c23511ff22101ff92c32778b8f9a9f,sl5,1.7232226582171113,-1.902052973509154,-0.1559325339301753
重波Samba de Render,8bddd756f48796c65c51f4d48535f10d,"st3, ★★2",4.20568444684437,1.3852650003131037,2.1844037186563923
遺されたイルルヤンカシュの寂寥 [SP INSANE],9567b3911ae10de35fe6a5885824b0ff,sl8,2.555669479136688,-0.6516123224941734,0.5097357350777686
遠野幻想物語 [sagANOTHER],d75301abd15a6c40fd7db82446fb2f30,sl2,2.4826705913783425,-2.205143890404142,-1.1595707416590455
遠い春を告げるあの娘の足音 [feather],7407cb35f4c26b588afa27263e08ab4c,★18,4.382453318003152,0.35146213259866665,0.8250411265644908
道しるべ -Lunatic-,aa06a78f286d7bf6ab6e7bb01c5be95f,★5,2.855601094302468,-1.6151236854196254,-1.0013338993799843
過日の呪いは少女の鎖 [Another],879c144fcedbe05b80233a55b8546008,sl0,2.0068157064241254,-2.8070809037735844,-1.7987167947590315
運命論 ~notte stellata~,425557b1947505e4c304f50503fbf019,sl4,1.9888895650860499,-1.4564777382286087,-0.5265641287293421
運命論 [Predict],8b684ab0da6208f03aecab46577d28ed,st2,3.8717344457603176,1.2526291588787992,2.058309304061888
運命論 [Atropos],b9cc5bd4194b74c2b8420a4f5c8d2ea8,sl10,3.3555966110539117,0.19070719160103816,0.7460541739535511
運命論,188a99f74ab71804f2e360dcf484545c,★★5,4.127816791534361,2.805334011873302,3.6262467285774242
運命 [Lisianthus],0ec77c59fa2fb8841457af3302738ea6,sl6,2.987283155464484,-0.7520226079290077,-0.08444498879901823
運命 [HEARTFUL],cb91dcb726d705c56d14a48896a93527,st3,3.369242470156117,1.2120242507724395,2.1198473956678474
造花 [7K INSANE],9d9b1df9a73565723003c12aa375a7e5,sl11,3.840200413244342,0.10910692018747324,0.932045512510975
透明すぎた僕らの夏は。 [ZOI],e004aff5490b0f3ea9d4958e4f5a85f7,sl4,2.5565742009394055,-1.3738357430171924,-0.6390069669178278
逆サマ譜面のイデオロギー,640e6e37458f1d25cf79c0d7a6f2a8e6,st5,4.9282308236574055,1.703247614527703,2.5676113901821314
逃げるな！マスター -これは「乱打」です。-,9cd8388e43cf33314fb48e005ab267f7,st4,4.376412059970208,1.4814027669718826,2.230836482496132
退屈シンクアロング [発汗],462e4a01734f0faf9b684b959c9d955a,★11,3.589961220960096,-0.5485199291608021,0.10514005983612981
退屈シンクアロング [THREE DIMENSIONS],b9c427ba4286cb9b962208f50935f87e,st4,4.7318426724680025,1.7186490580603662,2.4849224976817785
追憶の森 -Voices of the Earth- [wide],4101dd74b1eb5fcb04dd892a1eff3e76,st1,2.6431447758574595,0.7769942345309286,1.279866504174077
追憶の森 -Voices of the Earth- [Terrestrial],4d6ad90d805e2c02500091fa73d7ff7d,sl12,1.993020340432844,-0.15842633926456093,0.5900290743447653
追憶の森 -Voices of the Earth- [LakeFairy7],72ef93f1f0226b8fbd6c3d91aa3630b0,sl0,2.2611291771108344,-2.602930452327564,-1.8891186336421535
迦楼羅-OriginalMix- [天之頂],77e44022c2657138da01df5d28f62431,★★5,3.4509004220099064,2.2043352591813967,3.5365770640037395
迦具土 -REVENGER EX-,71bb57cacd7900f7f990a63af3212d9e,★12,3.7412043441920257,-0.03606184441733714,0.012404477602779542
転生ディザイア -Hexagram-,dd7b072c8519961dadd2189c90787dd4,sl12,3.101087777400107,0.032939296491554595,1.1806482341755815
踊る水飛沫 [Splash],aedbd9a382ac0652392749be05967d7b,st8,3.587604108275286,2.4937132546045895,3.504535365360086
踊る水飛沫 [KF7],fd76b7d207db6c3942bfac0af6fac8db,sl10,2.96190173265472,-0.11948969529968674,0.7681212665543289
踊る水飛沫,12cfe502028ae76478d4349b388b45c3,st5,4.713237513988267,1.907133730091654,2.3154147615090355
超絶速鍵練習曲第一番「銀世界」,540ad15cb16c6a7f4e5f5e3613135bfc,st0,3.0413359430495577,0.6429703812933851,1.4970742712662448
超度 [MANIAC],aa9c56ca0f09084d9554397e0ca013d6,sl12,3.794945248027109,0.4809973848112105,1.2014786127280117
超度 -Go Beyond- [HEARTFUL],2ea69cd42b0143a7d5e35c32cf4b8995,st7,3.6291899026116843,1.919345814969937,3.1304643849099447
超度 -Go Beyond-,04188c2d542f4c46f35c2c08a5104243,sl6,1.870707440168644,-1.3341882105182394,-0.23386506761358175
赤 [W],038cf0248a84abb1579cfefd8cdad050,sl4,2.5793542864135857,-1.636705715574511,-0.5114452182927719
貴女と秘密の… [Lilie],8b286419155fb0e901f8fc52225acf1d,sl5,2.666241996249294,-1.023428450017239,-0.23883337523193238
貴女と秘密の… (ヤンデレ),83589087b6c8e6a79998be146b2a24de,st5,4.279994009222418,1.9198742171506895,2.6936349249272777
豪華絢爛少女 [SP Another],c8e4b980b651241527addb85e7abe3dd,sl2,1.8150549172882358,-1.770437562944835,-0.7832237684547045
諸星きらりのハピハピ☆恋愛論だにぃ [SR],d00e7d9111ad2bd2bba587616627fc69,st1,4.880663962014914,1.0725122044931072,1.4734045474448167
諦胆/Teitan (Witch Mix) [HEARTLESS],f2f901f086b2a4a0f86e0e14e24a2fe5,st8,3.1861509973180904,2.36530741994944,3.2877145451412786
誰がために鳴る銃声、散るは白髪 [SP REVERIE],10e4f568080345c38ac11ed7b02e025f,sl8,2.351262728950376,-0.7544989214757757,0.1200662223658055
誰がために鳴る銃声、散るは白髪 [SP HYPER],4c12b780fe56ea684cfdaa1456d65355,sl0,2.27635107138965,-2.5458677360666133,-1.9526436418155584
詠訣へ連れる [UNITHER],d39da85f9f9a356c7da81aa1baf37fb8,sl9,3.0872728838914725,-0.7205807911877801,0.3396105777307303
訣別ノ桜颪 [SUPERSPIRITUAL],1df63f8f39f204d215af446e1d89f323,st6,3.8663739436120204,2.1522526434495597,2.8845778716100745
訣別ノ桜颪 [EXTREME],7be3e0472f622b17458a9eb8a81c95ca,st2,2.7441038467728283,1.2074208626940897,1.7003787984918088
覚醒フィールド -DEATHER-,eeaf633352d810a14b9e8fae3fb486ca,st11,4.345897173965028,3.641489988886977,4.098482483557145
覚醒フィールド -A.T.フィールド-,610531ec78ecfcaf6824192c5abe8372,★5,2.9205558195333494,-1.6696819600502493,-0.8020749752888344
見送る一星、無我のソラ [WHITE OUT],f2bdcff337e01e741c293a0843684a6c,st4,4.459411133475573,1.5683790824812065,2.331336481205433
見送る一星、無我のソラ [100 min],54f438fa75188b54064e8bc983b264b4,sl1,2.4382033805775767,-2.038172947366506,-1.2054930963068107
裏返ってよ、クレープ [裏認識],9f0ad2e9ad2c64b38832665cb36df5e4,so12,1.3690210073005957,0.6047821734078508,1.3856643806381626
裁きの鐘 [ハイハットの坂],ee5ff3c923cb5eeba5bbe37e45564f07,so5,2.3403489569401494,-0.6925520970457084,0.24399237258921508
裁きの鐘 [Heaven],720fc53ff356b25372d018d32cebde3a,st1,3.5728376419971792,0.7006247309018396,1.2218926985266245
虹微笑x1肌色扇情扇情 -Despair-,983f3a4976573b78d92f49fa8e4fde90,★★2,2.4832729873055945,1.2740098727646811,2.1566679502065655
虹夜パレッド [Pentagon],fa8ef27697bd34adccb3862ac0a99d69,st3,4.786659924189567,1.328743476599342,1.9371424518889537
虹夜パレッド [Hexagon],1b1b4ccac295b1369af50edc300d0042,st5,4.763004928522706,2.0268262406321917,2.5470692925633758
虹夜パレッド -SP HYPER-,4d0abe87b84a32f220a125b2f379e29c,sl1,1.7423284612711534,-2.5137447398201846,-1.3882136802821456
虹夜パレッド -SP ANOTHER-,bd86e260403822d6a0115e813136c533,sl5,2.2778841916276797,-1.3707044640721886,-0.25976189208267547
虹夜パレッド -Rainbow-,8bac3ecaf59be63bef0d8bcd0ded05ff,sl5,2.2719967874430997,-1.204841836070257,-0.2887839335780806
虹夜パレッド,f983507496eba4f6566aaea7e566f0e9,sl11,3.4219851835091695,-0.03931118436464155,0.795189438201809
虹のわすれもの [SP INSANE],e40053291165e90cecf761dcb8d5aa17,sl4,2.2027169478669406,-1.847766908849276,-0.640149033736722
虫 [Insecta],b096eb7be1ff27a5c5fa52abd272d421,sl3,2.351991805770444,-1.5520925156967784,-0.8401781565901805
虚空グラデーション [CLEAR],428854a0ba981d8befba26db97dd5ae0,st2,4.33285079039267,1.1771281034859584,1.7580729350263966
虎柄の毘沙門天 [LUNATIC],a94b904f6e3cc39c107867801001727d,st2,3.3533935148013114,0.767104686527253,1.9989587649024152
虎杖の浜 [RIPPLE],c4c7a626141054d2fe245c98e8727cd7,st0,3.4893320926905873,0.20593979293279924,1.1499892915380028
藍煉の人形 -EX-,8a44bc0604c6804e19b3854636f6a514,★7,3.020444665260332,-1.1443316465580329,-0.5332261250862079
藍煉の人形 -EX EX-,73a6d3a0200735ccb0e0b58a6dafa76d,★★5,2.5760525649963637,2.6099470128757334,3.651979225165952
藍天 [霹靂],a11ec1185fb1c3281350ba3cdc08dd06,st2,2.395284753131172,0.7772984691200101,1.4359551509464268
藍天 [Sunset],1a34731e9bbed921de2d27ade5fbf3c0,st9,3.2995277355335983,2.578769914687393,3.5404888462356334
藍天 [LIQUID],b2d52a47e53ec53b5a4147015dd1351c,st1,3.440842159992315,0.8938943055084906,1.3956572841493007
藍刹 [終世],5bfe1694918b55dac13d77bf6e6b98a7,st5,3.7499666175036337,1.6157324195135858,2.655805399900963
藍刹 [INSANE],85f5b85f746e9ebd8c40825299d08f2d,sl4,2.3481065212067964,-1.529089032892162,-0.7063017957321673
薄雲 [六角形的],dab23f9ac043c210b9192fb9e5e13f1b,st2,3.857773977546419,0.8600268910572301,1.5487953182416458
薄雲 [六角形的+],51d1efb20773d137cbb5b7e7aef8d933,st7,4.998160319798718,2.4283852353508824,3.0562322705035463
薄雲 [7KEYS TRISTANOTHER],b603ef4f751ad6c845fc6b296e545068,sl5,2.533460493409989,-0.9453091675495168,-0.33754570389727456
蓄積×フラストレーション [縦連×オブストラクション],086ded9e6392b06dee9cb33c7fd45b92,★21,5.226131084809258,0.8630514297333952,1.2225568899837405
蓄積×フラストレーション  [交錯×アサーション],b7387dc90a66b0d3dad3460eb3c70a9e,sl5,2.612321008857912,-1.3194409116975718,-0.24191420477113243
蒼く爽昧な夢のようで [BlackAnother],3f055cc6d0e7b394b3952b5927235860,sl8,2.8093509484297656,-1.174224808841724,0.3836496246229438
蒼く爽昧な夢のようで -最凶天災-,8a2722913af2134d51b40e4e9ef3b094,st2,3.7648509840077264,1.3336367656635189,1.9147114817793096
菖蒲日和,ea32f497020a57e00b09e8c1fe491a35,sl0,2.0955502772422148,-2.7775066365175065,-1.742152749638414
菖蒲日和,91121b97f603ba2ed476b29b64a1d3e9,sl3,2.080082431505099,-1.885190359082646,-0.41814484523939105
草 [lol],e9fecae1750af64f758935a163205a98,sl2,2.2233965382533167,-1.3299324022367933,-0.6863594023256264
茜月夜ノ禁猟区 [三日月],4a4355163e6a80a8a7929f4a17fc94a4,sl7,2.2402262994813436,-1.472869763422242,-0.3914323032061002
茜月夜ノ禁猟区 [七鍵 難],dd0fc250691303f6a47cb94b105090fe,so1,1.4063221594743203,-1.943118497289816,-0.7213534921385341
茜の旅人 [twilight],7e18f7763e6ff8b09bf3280bde1fa22b,sl6,2.578276896370304,-0.7940857874662236,-0.1688023528226545
英雄 ～氷の妖精のお話～ [桂馬練習],24d355daf2709c2b46eb341d816805d8,so9,2.3181529646740517,-0.3646853810212991,1.203712617415533
英雄 ～氷の妖精のお話～ [INFELNO],60efbab48e249a45525255e1a996ee2e,★20,5.075871978996727,0.6995872842576893,1.172292081153552
苦痛快楽Inverter [INSANE],78b5e456ace4a0193fbf6aab0f10c8f8,sl1,2.303366557187854,-2.1297678357180114,-0.942346156214193
花鳥風月 [百鬼夜行連合学院],275affeeb7f434ea721f5af639cc5f62,st8,3.0470627917051867,2.629239173795043,3.245534775135428
花鳥風月 [Crystal],d20af55eadba90dd06647272af3ae75b,★5,2.8001407523314876,-2.0369439113897783,-0.9515694811170217
花鳥暁日 [SP INSANE],2127338872353af2eb208159f21cbdc4,sl4,2.1178517099420056,-1.3449105793968799,-0.7369406339906797
花音 con tenerezza [ANOTHER],7dca649db63d7d574b055a3054f57357,so4,1.8740826143661857,-1.1541394027748832,0.09480960124711015
花嵐、空に溶けて [虚],b6c36c7b5a53f59932126097ed9a278f,st11,3.958709566339749,3.3290265699626684,4.153849457041083
花嵐、空に溶けて [失],cc13691f4e8abf1e0e60948d46131456,st4,4.027451309658538,1.5441133853030569,2.4764710786436885
花嵐、空に溶けて [Farewell],d200750f4b4e331eee0de2d1496e2921,st0,3.990365261406446,0.7214672770740599,1.2746435340018805
花嵐、空に溶けて [Commonsense_f],f7e959c25f5aee907cc2a1eacd1f36af,sl11,2.7605785690243816,-0.8030569007770247,0.6121324351400634
花嵐、空に溶けて [Atharther],6814d6e7425da6293fcdc5be24278f4a,sl4,2.5908396281371977,-1.1547246956124906,-0.5942826673725702
花嵐、空に溶けて [Another],09b19a6a9843e42259ca711828548eeb,sl0,1.7083980576144362,-2.5429774942796137,-1.9069596597568796
花一匁 [SP INSANE],8453ec16ff0f53b55ee907f806bc4687,sl4,2.0575141132440535,-1.8308730858394966,-0.4006484729385465
花たちに希望を [あの花],5b2aebb05235958a3b1caceea6d812f8,sl2,2.358746295521946,-1.569772701160886,-1.011793668396573
花たちに希望を [akather],4dfe267c203adc4d98989ccebd66271c,st4,5.049999530368641,1.496609520469005,2.1983502964804043
花たちに希望を -To the Future-,99e5d4a4d83d6fb16a830c57361da49b,st0,4.314749158231263,0.7889260102771517,1.3921732445877517
芥川龍之介の河童　～Candid Friend [NORMAL],edf573c6f779c9b10d667a6639c34b36,★14,3.2802519766196157,-0.5086202530078021,0.4010215809436075
色待宵 -イロマツヨイ- [INSANE],fef13c8c56cb0dc17fa9f8bd9fddaccb,sl7,2.6405838740821146,-0.7180902398990966,0.06035848099867892
色待宵 -イロマツヨイ- [FULLBLOOM],58e5de4a2ce0ea6b106b88cc04f941a3,st4,4.7875714804478955,1.6792340232007954,2.46498783799344
色待宵 -イロマツヨイ- [EXTREME],6654bff10e28813f70e063d694f5f2ad,st2,3.704817987288557,0.937527504753021,1.6386609899661533
舞姫 ～buki～　 [7key AFOTHER],0676d42c5eb08932d96a941b0a0a341e,★8,3.0298346397553644,-1.2251217420388956,-0.6173646634340881
自由電子レーザー [A],63ef2d71cf1bf6723fbfed650cc358f5,★★5,2.7617574128245264,2.6294962028793627,4.017759466899778
自強號音頭 [First Step],1e8accb798289d5f5f99e37d5f825fdb,sl10,3.3456530366181823,0.1321329049274843,0.653148251827676
自強號 [EMU100],c4b62a6d7df4ac215fee55e11c9a9b7f,st0,4.3398389643157085,0.8915634256675155,1.3881041014662492
自強號 [333],cc5abe2098468dda9baa63eeb7c39f31,sl8,3.3725296816176007,-0.1821425441679009,0.33696253921039987
自強號 -到衛星-,c904c416b6e5cc133a84a0f80b38f5c3,sl0,2.096359865870834,-2.4702343941010176,-1.6038765525237348
自強號 -Monsther-,5dfeb1f40d32c9910fa2047288236433,★24,4.795917355492274,2.117127166557212,2.3843703981014563
臨終 [AR],8c17e70b5f2384cfc4aa6e9da8399c2d,st5,4.396728120636143,2.060279607438939,2.5800652417889034
腹腹時計,4076708c5cc91788f2ffcf65c72a4073,st4,4.403983059739171,1.3550637685302387,2.3889829080495804
